lat-long,fsq_id,cat_id,category_name,categories,name,address,city,country,popularity
"41.7707,-87.611706",71316f33f18f4f490626bbcc,11012.0,Motorcycle Repair Shop,"[{'id': 11012, 'name': 'Motorcycle Repair Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/automotive_', 'suffix': '.png'}}]",Cruch Bikers,"6817 S South Chicago Ave, Chicago, IL 60637",Chicago,US,
"41.7707,-87.611706",4d2cb401b818a35d10b9ba8a,12072.0,Police Station,"[{'id': 12072, 'name': 'Police Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_policestation_', 'suffix': '.png'}}]",Chicago Police Station 3rd District,"7040 S Cottage Grove Ave, Chicago, IL 60637",Chicago,US,
"41.921325,-87.722375",56439c29cd109915f7fa2ed4,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"2388 N Drake Ave (Drake Ave & Fullerton Ave), Chicago, IL 60647",Chicago,US,
"41.921325,-87.722375",4bb7999353649c74e3f245fb,17119.0,Bicycle Store,"[{'id': 17119, 'name': 'Bicycle Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Armitage Bike Shop,"3601 W Armitage Ave (Central park), Chicago, IL 60647",Chicago,US,
"41.921325,-87.722375",51b0d761498e34ecb892c786,17119.0,Bicycle Store,"[{'id': 17119, 'name': 'Bicycle Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Bike 4 Life,"3601 W Armitage Ave (Armitage Ave & Central Park), Chicago, IL 60647",Chicago,US,
"41.921325,-87.722375",2e57381b28984690c3334ec1,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",Healy Station,"4014 W Fullerton Ave, Chicago, IL 60639",Chicago,US,
"41.706498,-87.667091",e1a6dc7570fd4069c65e582c,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",Metra Rock Island District Line Station,"10301 S Walden Pkwy, Chicago, IL 60643",Chicago,US,
"41.706498,-87.667091",4d9379a1b189721eeed5382a,11070.0,Massage Clinic,"[{'id': 11070, 'name': 'Massage Clinic', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/spa_', 'suffix': '.png'}}]",Relaxation Station Therapeutic Massage Center,"10655 S Hale Ave (107th st), Chicago, IL 60643",Chicago,US,
"41.706498,-87.667091",4bc9b3b13740b71349145f65,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",Beverly Hills 99Th St Station,"9901 S Walden Pkwy, Chicago, IL 60643",Chicago,US,
"41.706498,-87.667091",6c0a44a5d35a45e1ebecb785,11064.0,Hair Salon,"[{'id': 11064, 'name': 'Hair Salon', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/salon_barber_', 'suffix': '.png'}}]",Relaxation Station Salon & Spa,"10655 S Hale Ave, Chicago, IL 60643",Chicago,US,
"41.706498,-87.667091",201cd658bee844a59f923e32,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",Metra 107th St Station,"1901 W 107th St, Chicago, IL 60643",Chicago,US,
"41.765537,-87.617305",4d2cb401b818a35d10b9ba8a,12072.0,Police Station,"[{'id': 12072, 'name': 'Police Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_policestation_', 'suffix': '.png'}}]",Chicago Police Station 3rd District,"7040 S Cottage Grove Ave, Chicago, IL 60637",Chicago,US,
"41.765537,-87.617305",71316f33f18f4f490626bbcc,11012.0,Motorcycle Repair Shop,"[{'id': 11012, 'name': 'Motorcycle Repair Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/automotive_', 'suffix': '.png'}}]",Cruch Bikers,"6817 S South Chicago Ave, Chicago, IL 60637",Chicago,US,
"41.765537,-87.617305",27ee82a9144b4892fe215b47,19007.0,Fuel Station,"[{'id': 19007, 'name': 'Fuel Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/gas_', 'suffix': '.png'}}]",Lang's Standard Service Station,"6727 S State St, Chicago, IL 60637",Chicago,US,
"41.780506,-87.607519",56439c29cd109915f7fa2e5d,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"6276 S Cottage Grove Ave (Cottage Grove Ave & 63rd St), Chicago, IL 60637",Chicago,US,
"41.780506,-87.607519",6c965a612aac43614964501e,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",East 63rd-Cottage Grove Station,"800 E 63rd St, Chicago, IL 60637",Chicago,US,
"41.780506,-87.607519",4bc9072568f976b02c9e5c83,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",King Drive station,"400 E 63rd St (at Martin Luther King Dr.), Chicago, IL 60637",Chicago,US,
"41.780506,-87.607519",47ddca14d1424a6ae4253da7,19006.0,Electric Vehicle Charging Station,"[{'id': 19006, 'name': 'Electric Vehicle Charging Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/automotive_', 'suffix': '.png'}}]",Electric Charging Station,"6054 S Drexel Ave, Chicago, IL 60637",Chicago,US,
"41.780506,-87.607519",0ba5eb2543994f2b299859d5,19006.0,Electric Vehicle Charging Station,"[{'id': 19006, 'name': 'Electric Vehicle Charging Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/automotive_', 'suffix': '.png'}}]",Electric Charging Station,"5841 S Maryland Ave, Chicago, IL 60637",Chicago,US,
"41.72951,-87.603739",4f2023aae5e8df85ac36e9e6,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",Metra 91st St Station,"91ST St (at Dauphin Ave), Chicago, IL 60619",Chicago,US,
"41.72951,-87.603739",4ee00ea6722e103a01f9ba5a,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",Metra 95th St Station,"800 E 95th St (Cottage Grove Av), Chicago, IL 60619",Chicago,US,
"41.653444,-87.547004",4b15aa1bf964a5200ab223e3,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",Hegewisch station,"13730 S Brainard Ave (at. Buffalo Ave.), Chicago, IL 60633",Chicago,US,
"41.653444,-87.547004",a8c735e7bd7341c0059ffbdf,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",Hegewisch Train Station,"13730 S Brainard Ave, Chicago, IL 60633",Chicago,US,
"41.949269,-87.798395",890704da05394163dd9fc066,13065.0,Restaurant,"[{'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Wabash Station II Condo Association,"7045 W Addison St, Chicago, IL 60634",Chicago,US,
"41.949269,-87.798395",2bb4db5746a64365ab9ac5cb,17043.0,Clothing Store,"[{'id': 17043, 'name': 'Clothing Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/apparel_', 'suffix': '.png'}}, {'id': 17048, 'name': 'Shoe Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/apparel_shoestore_', 'suffix': '.png'}}]",Underground Station,"4134 N Harlem Ave, Norridge, IL 60706",Norridge,US,
"41.809797,-87.591824",5282b870498e8a963b4cf7af,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"4726 S Lake Park Ave (Lake Park Ave & 47th St), Chicago, IL 60615",Chicago,US,
"41.809797,-87.591824",50d4d44fe4b073c61adffe14,11148.0,Property Management Office,"[{'id': 11148, 'name': 'Property Management Office', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/realestate_', 'suffix': '.png'}}]",Harper Square Guard Station,"4800 S Lake Park Ave, Chicago, IL 60615",Chicago,US,
"41.809797,-87.591824",b26d119288d34af1030a66bd,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",Metra 47th St Station,"1400 E 47th St, Chicago, IL 60653",Chicago,US,
"41.809797,-87.591824",45543ef98b5041e3d6636d29,19007.0,Fuel Station,"[{'id': 19007, 'name': 'Fuel Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/gas_', 'suffix': '.png'}}]",Hyde Park Station and Car Wash,"5130 S Lake Park Ave, Chicago, IL 60615",Chicago,US,
"41.702472,-87.606477",3e0a8188f6f2490df1f25cf3,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",Metra 107th St Station,"500 E 107th St, Chicago, IL 60628",Chicago,US,
"41.702472,-87.606477",98ead93b111e4401dbaa1ebd,19000.0,Travel and Transportation,"[{'id': 19000, 'name': 'Travel and Transportation', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/default_', 'suffix': '.png'}}]",Metra - 103rd St Station,"550 E 103rd St, Chicago, IL 60628",Chicago,US,
"41.800111,-87.723537",4ee7ac740e61a5b514a454a4,11033.0,Employment Agency,"[{'id': 11033, 'name': 'Employment Agency', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/default_', 'suffix': '.png'}}]",Navy Recruiting Station Pulaski,"5160 S Pulaski Rd, Chicago, IL 60632",Chicago,US,
"41.735485,-87.668889",4ba20798f964a52048d737e3,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",Metra 91st St Station,"9105 S Prospect Sq, Chicago, IL 60620",Chicago,US,
"41.934997,-87.795777",4deae6b0e4cdc079f491a03d,13003.0,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",Sokol Bike Club,"6701 W Diversey Ave, Chicago, IL 60707",Chicago,US,
"41.934997,-87.795777",15d49a9232854d82cc287aaf,11064.0,Hair Salon,"[{'id': 11064, 'name': 'Hair Salon', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/salon_barber_', 'suffix': '.png'}}]",Manestreet Station,"6700 W Belmont Ave, Chicago, IL 60634",Chicago,US,
"41.677853,-87.623447",c28b0d3718eb4090edd325dc,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",Stewart Ridge Station,"12098 S Harvard Ave, Chicago, IL 60628",Chicago,US,
"41.677853,-87.623447",08ef09bc61dd4621406d4d72,11010.0,Automotive Repair Shop,"[{'id': 11010, 'name': 'Automotive Repair Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/automotive_', 'suffix': '.png'}}]",Kensington Service Station,"162 E Kensington Ave, Chicago, IL 60628",Chicago,US,
"41.812343,-87.666239",51119f34e4b0c0a7862ea479,12072.0,Police Station,"[{'id': 12072, 'name': 'Police Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_policestation_', 'suffix': '.png'}}]",Chicago Police Station,"Halsted St (31st), Chicago, IL 60608",Chicago,US,
"41.812343,-87.666239",587d971b9e35d31224ecfdac,19007.0,Fuel Station,"[{'id': 19007, 'name': 'Fuel Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/gas_', 'suffix': '.png'}}]",Golo Gas Station,"1958 W 47th St (Damen ave), Chicago, IL 60609",Chicago,US,
"41.938201,-87.787415",15d49a9232854d82cc287aaf,11064.0,Hair Salon,"[{'id': 11064, 'name': 'Hair Salon', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/salon_barber_', 'suffix': '.png'}}]",Manestreet Station,"6700 W Belmont Ave, Chicago, IL 60634",Chicago,US,
"41.938201,-87.787415",4deae6b0e4cdc079f491a03d,13003.0,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",Sokol Bike Club,"6701 W Diversey Ave, Chicago, IL 60707",Chicago,US,
"41.780728,-87.587566",4beedd8fb0b376b01ec9dab3,12009.0,Education,"[{'id': 12009, 'name': 'Education', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/school_', 'suffix': '.png'}}]",Experimental Station,"6100 S Blackstone Ave (at E 61st St), Chicago, IL 60637",Chicago,US,
"41.780728,-87.587566",56439c29cd109915f7fa325b,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"1590 E 64TH St (Stony Island Ave & 64th St), Chicago, IL 60637",Chicago,US,
"41.780728,-87.587566",053a7e66551c4b0581e0cbb2,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",Metra 63rd St Station,"1415 E 63RD St, Chicago, IL 60619",Chicago,US,
"41.780728,-87.587566",4b18688df964a5204fd223e3,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",Metra 59th St Station,"1512 E 59th St (at Harper Ave), Chicago, IL 60637",Chicago,US,
"41.780728,-87.587566",905f105e541944b9cf52a07a,17119.0,Bicycle Store,"[{'id': 17119, 'name': 'Bicycle Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Blackstone Bike,"6100 S Blackstone Ave, Chicago, IL 60637",Chicago,US,
"41.780728,-87.587566",b958ea3d1698453aaf98f1ec,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",59th Street/University of Chicago Station,"Chicago, IL 60637",Chicago,US,
"41.958373,-87.715685",56439c29cd109915f7fa3006,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"4455 N Kedzie Ave (Kedzie Ave & Montrose Ave), Chicago, IL 60625",Chicago,US,
"41.756444,-87.579556",46ebf14c7ce94675da999d3a,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",Bryn Mawr Station,"2007 E 73rd St, Chicago, IL 60649",Chicago,US,
"41.906919,-87.74623",5187c7c4498efd58e36d100a,12075.0,Post Office,"[{'id': 12075, 'name': 'Post Office', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/postoffice_', 'suffix': '.png'}}]",Robert Leflore Jr. Station,"5001 W Division St (Lavergne), Chicago, IL 60651",Chicago,US,
"41.906919,-87.74623",4b866ef4f964a520f48931e3,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",Grand-Cicero Station,"1833 N Cicero Ave (at W Grand Ave), Chicago, IL 60639",Chicago,US,
"41.906919,-87.74623",5934149eb23dfa3f139fae49,18024.0,Cycle Studio,"[{'id': 18024, 'name': 'Cycle Studio', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Bikettle,"4353 W North Ave, Chicago, IL 60639",Chicago,US,
"41.982964,-87.711441",56439c29cd109915f7fa2ff2,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"5534 N Kedzie Ave (Kedzie Ave & Bryn Mawr Ave), Chicago, IL 60625",Chicago,US,
"41.982964,-87.711441",55b2dc70498e454673ee1e6f,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"5434 N St Louis Ave (St. Louis Ave & Balmoral Ave), Chicago, IL 60625",Chicago,US,
"41.982964,-87.711441",ce96663a7b384cf687947457,17029.0,Convenience Store,"[{'id': 17029, 'name': 'Convenience Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/conveniencestore_', 'suffix': '.png'}}, {'id': 19007, 'name': 'Fuel Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/gas_', 'suffix': '.png'}}]",CITGO Gas Station,"5547 N Kedzie Ave, Chicago, IL 60625",Chicago,US,
"41.982964,-87.711441",55b6bdd2498e052082cf157b,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"3205 W Foster Ave (Kedzie Ave & Foster Ave), Chicago, IL 60625",Chicago,US,
"41.982964,-87.711441",40588157c9634dd9e5cd33af,19006.0,Electric Vehicle Charging Station,"[{'id': 19006, 'name': 'Electric Vehicle Charging Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/automotive_', 'suffix': '.png'}}]",Electric Charging Station,"5500 N Saint Louis Ave, Chicago, IL 60625",Chicago,US,
"41.67711,-87.635677",50c6245de4b049cab1d7b8b8,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",Metra West Pullman Station,"12100 S Halsted St (at 120th St), Chicago, IL 60628",Chicago,US,
"41.67711,-87.635677",c28b0d3718eb4090edd325dc,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",Stewart Ridge Station,"12098 S Harvard Ave, Chicago, IL 60628",Chicago,US,
"41.67711,-87.635677",ebddfd10bf294fb3d83409f8,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",West Pullman Station,"Chicago, IL 60608",Chicago,US,
"41.903738,-87.720287",56439c29cd109915f7fa2ddb,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"1575 N Central Ave (Central Park Ave & North Ave), Chicago, IL 60651",Chicago,US,
"41.903738,-87.720287",56439c29cd109915f7fa322b,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"3251 W Division St (Spaulding Ave & Division St), Chicago, IL 60651",Chicago,US,
"41.903738,-87.720287",502557bfe4b0ea30b5e1ce59,17119.0,Bicycle Store,"[{'id': 17119, 'name': 'Bicycle Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",International Bike Shop,"3821 W North Ave, Chicago, IL 60647",Chicago,US,
"41.961216,-87.722416",56439c29cd109915f7fa300d,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"4403 N Keystone Ave (Keystone Ave & Montrose Ave), Chicago, IL 60630",Chicago,US,
"41.961216,-87.722416",4bd1c65f9854d13afd25fa4d,12072.0,Police Station,"[{'id': 12072, 'name': 'Police Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_policestation_', 'suffix': '.png'}}]",17th District Police Station,"4650 N Pulaski Rd (btw Lawrence & Montrose), Chicago, IL 60630",Chicago,US,
"41.951732,-87.772005",563d0833cd10ddcf54d77978,19007.0,Fuel Station,"[{'id': 19007, 'name': 'Fuel Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/gas_', 'suffix': '.png'}}]",Montrose Gas Station,"5959 W Montrose Ave, Chicago, IL 60634",Chicago,US,
"41.706205,-87.668965",e1a6dc7570fd4069c65e582c,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",Metra Rock Island District Line Station,"10301 S Walden Pkwy, Chicago, IL 60643",Chicago,US,
"41.706205,-87.668965",4d9379a1b189721eeed5382a,11070.0,Massage Clinic,"[{'id': 11070, 'name': 'Massage Clinic', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/spa_', 'suffix': '.png'}}]",Relaxation Station Therapeutic Massage Center,"10655 S Hale Ave (107th st), Chicago, IL 60643",Chicago,US,
"41.706205,-87.668965",4bc9b3b13740b71349145f65,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",Beverly Hills 99Th St Station,"9901 S Walden Pkwy, Chicago, IL 60643",Chicago,US,
"41.706205,-87.668965",6c0a44a5d35a45e1ebecb785,11064.0,Hair Salon,"[{'id': 11064, 'name': 'Hair Salon', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/salon_barber_', 'suffix': '.png'}}]",Relaxation Station Salon & Spa,"10655 S Hale Ave, Chicago, IL 60643",Chicago,US,
"41.706205,-87.668965",201cd658bee844a59f923e32,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",Metra 107th St Station,"1901 W 107th St, Chicago, IL 60643",Chicago,US,
"41.9384526,-87.7711009",4c7e9a10a7958cfa98408e2b,19007.0,Fuel Station,"[{'id': 19007, 'name': 'Fuel Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/gas_', 'suffix': '.png'}}]",Manicke Service Station,"5800 W Belmont Ave, Chicago, IL 60634",Chicago,US,
"41.721787,-87.624939",4341f88a220948fc59f1a4bf,19054.0,Public Transportation,"[{'id': 19054, 'name': 'Public Transportation', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/taxi_', 'suffix': '.png'}}]",CTA Red Line 95th Street Station,"14 W 95th St, Chicago, IL 60628",Chicago,US,
"41.721787,-87.624939",e11b494ddd9a45c92b16f2ac,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",95th Street Station,"110 E 95th St, Chicago, IL 60619",Chicago,US,
"41.721787,-87.624939",4e378a9fd164374eb6880ce8,19007.0,Fuel Station,"[{'id': 19007, 'name': 'Fuel Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/gas_', 'suffix': '.png'}}]",Citgo Gas Station,"9444-9472 S State St, Chicago, IL 60619",Chicago,US,
"41.840249,-87.725472",162ba6ecc7464fd886119763,17119.0,Bicycle Store,"[{'id': 17119, 'name': 'Bicycle Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Sanchez Bike Shop,"3056 S Millard Ave, Chicago, IL 60623",Chicago,US,
"41.939472,-87.718423",56439c29cd109915f7fa2dda,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"3009 N Elbridge Ave (Central Park Ave & Elbridge Ave), Chicago, IL 60618",Chicago,US,
"41.939472,-87.718423",56439c29cd109915f7fa300e,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"3396 W Belmont Ave (Kimball Ave & Belmont Ave), Chicago, IL 60618",Chicago,US,
"41.939472,-87.718423",56439c29cd109915f7fa2ece,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"3610 N Drake Ave (Drake Ave & Addison St), Chicago, IL 60618",Chicago,US,
"41.939472,-87.718423",42da86b535a8478f9ba000a7,19006.0,Electric Vehicle Charging Station,"[{'id': 19006, 'name': 'Electric Vehicle Charging Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/automotive_', 'suffix': '.png'}}]",Electric Charging Station,"3222 N Milwaukee Ave, Chicago, IL 60618",Chicago,US,
"41.939472,-87.718423",956f7b96983444d6f02ed60d,11112.0,Attorney / Law Office,"[{'id': 11112, 'name': 'Attorney / Law Office', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/education/lawschool_', 'suffix': '.png'}}]",Chicago Bike Law Firm,"2864 N Milwaukee Ave, Chicago, IL 60618",Chicago,US,
"41.939472,-87.718423",e0a2047286544311813b4606,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",Addison (CTA Blue Line station),"3622 W Addison St, Chicago, IL 60618",Chicago,US,
"41.939472,-87.718423",2a4ca539b30349d77c008488,19007.0,Fuel Station,"[{'id': 19007, 'name': 'Fuel Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/gas_', 'suffix': '.png'}}]",Clark Gas Station,"3050 N Pulaski Rd, Chicago, IL 60641",Chicago,US,
